"Seviye";"Türkçe İpucu";"İngilizce Cevap";"Kelime Türü";"Sıklık Sırası";"Durum";"Durum Kodu";"İnceleyen Model";"Güven";"Önerilen İpucu";"İnceleme Gerekçesi";"Alternatifler";"Kaynak"
"B1";"Korkutmak";"FRIGHTEN";"Verb";"3082";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Korkutmak";"The clue 'Korkutmak' is a direct and accurate single-word translation for the verb 'FRIGHTEN'.";"";"freedict+kelly+frequencywords"
"B1";"Katil";"BUTCHER";"Noun";"3089";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.9";"Kasap";"The current clue 'Katil' (murderer) is an alternative meaning; 'Kasap' is the primary and more common meaning for 'BUTCHER'.";"Kasap | Cani";"freedict+kelly+frequencywords"
"B1";"Zavallı";"MISERABLE";"Adjective";"3091";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.9";"Perişan";"The clue 'Zavallı' means 'pitiful/poor person', while 'Miserable' is an adjective meaning 'perişan' or 'mutsuz'. 'Perişan' is a better fit for the adjective form.";"Aşağılık | Mutsuz | Sefil | Perişan";"freedict+kelly+frequencywords"
"B1";"Takım";"PARCEL";"Noun";"3093";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Paket";"The current clue 'Takım' (set/team) is incorrect for 'PARCEL'. The correct single-word clue should be 'Paket'.";"Çıkın | Miktar";"freedict+kelly+frequencywords"
"B1";"Sekizinci";"EIGHTH";"Number";"3097";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Sekizinci";"The clue is a direct and accurate translation of the ordinal number.";"";"freedict+kelly+frequencywords"
"B1";"Dokuzuncu";"NINTH";"Number";"3098";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Dokuzuncu";"The clue is a direct and accurate translation of the ordinal number.";"";"freedict+kelly+frequencywords"
"B1";"Onuncu";"TENTH";"number";"3099";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Onuncu";"The clue is a direct and accurate translation of the ordinal number.";"";"freedict+kelly+frequencywords"
"B2";"Afganistan";"AFGHANISTAN";"Noun";"2499";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Afganistan";"The clue is the correct proper noun translation.";"";"freedict+kelly+frequencywords"
"B2";"İlk";"PRIME";"Adjective";"2698";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.85";"Asıl";"The word 'Prime' is polysemous (main, first, prime number). 'İlk' is okay but 'Asıl' or 'Başlıca' might be more specific depending on context.";"Baş | Asıl | Birinci | Başlangıç";"freedict+kelly+frequencywords"
"B2";"Korkunç";"DREADFUL";"Adjective";"3050";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Berbat";"The current clue 'Korkunç' (terrible/fearful) is less accurate than 'Berbat' for the context of 'dreadful' in B2 level.";"Berbat | Heybetli";"freedict+kelly+frequencywords"
"B2";"Ticari";"COMMERCIAL";"Adjective";"3102";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Ticari";"The clue is accurate, single-word, and matches the word class.";"";"freedict+kelly+frequencywords"
"B2";"Çalışmak";"ATTEMPT";"Noun";"3103";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Deneme";"The current clue 'Çalışmak' means 'to work', which is incorrect for 'attempt' (deneme/teşebbüs).";"Deneme | Denemek | Teşebbüs | Kalkışma";"freedict+kelly+frequencywords"
"B2";"Ayırma";"SELECTION";"Noun";"3105";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Seçim";"The current clue 'Ayırma' (separation) is not the primary meaning of 'selection' (seçim).";"";"freedict+kelly+frequencywords"
"B2";"Fiziksel";"PHYSICAL";"Adjective";"3106";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Fiziksel";"The clue is accurate, single-word, and matches the word class.";"Maddi | Bedensel | Fiziki";"freedict+kelly+frequencywords"
"B2";"Faaliyet";"AGENCY";"Noun";"3108";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Kurum";"The clue 'Faaliyet' means 'activity', which is not a synonym for 'agency' (kurum/ajans).";"Fail";"freedict+kelly+frequencywords"
"B2";"Ayrıntılı";"OVERALL";"Adjective";"3109";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Genel";"The clue 'Ayrıntılı' means 'detailed', which is the opposite of 'overall' (genel).";"";"freedict+kelly+frequencywords"
"B2";"İlk";"INITIAL";"Adjective";"3113";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"İlk";"The clue 'Birinci' is acceptable, but 'İlk' is a more precise single-word synonym for 'initial'.";"Evvelki | Evvela";"freedict+kelly+frequencywords"
"B2";"Uzman";"EXPERT";"Noun";"3114";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Uzman";"The clue 'Usta' is acceptable, but 'Uzman' is the standard translation for 'expert'.";"Uzman | Becerikli";"freedict+kelly+frequencywords"
"B2";"Bağlantı";"COMMITMENT";"Noun";"3116";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Bağlılık";"The clue 'Bağlantı' means 'connection', not 'commitment' (bağlılık/adanmışlık).";"Vaat | Havale";"freedict+kelly+frequencywords"
"B2";"Fon";"FUND";"Noun";"3117";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Fon";"The clue 'Fon' is a standard and accurate translation for 'Fund' in a financial context.";"Sermaye | Stok";"freedict+kelly+frequencywords"
"B2";"Rica";"REQUEST";"Noun";"3118";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Rica";"The clue 'Rica' is a precise and common translation for 'Request' as a noun.";"Talep | Dilek | Yalvarmak";"freedict+kelly+frequencywords"
"B2";"Değiştirmek";"VARY";"Verb";"3120";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.9";"Çeşitlenmek";"The clue 'Değiştirmek' is more synonymous with 'change'. 'Çeşitlenmek' or 'Değişmek' is closer to 'vary'.";"Değişmek";"freedict+kelly+frequencywords"
"B2";"Yapmak";"COMMIT";"Verb";"3121";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Adamak";"The clue 'Yapmak' is too generic and does not capture the specific meaning of 'commit' (to pledge or perform an act).";"";"freedict+kelly+frequencywords"
"B2";"Karmaşık";"COMPLEX";"Adjective";"3123";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Karmaşık";"The clue 'Karışık' is acceptable, but 'Karmaşık' is the primary adjective for 'Complex'.";"Karmaşık | Karmaşa | Mürekkep | Güçlük";"freedict+kelly+frequencywords"
"B2";"Teori";"THEORY";"Noun";"3125";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Teori";"The clue is a direct and accurate translation of the word 'theory' in Turkish.";"";"freedict+kelly+frequencywords"
"B2";"Çevirmek";"SURROUND";"Verb";"3127";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Çevirmek";"The clue 'Çevirmek' is incorrect for 'surround'. The correct Turkish verb is 'Çevirmek' (to turn) or 'Kuşatmak' (to surround/surround). 'Çevirmek' is a typo or wrong word.";"Etraf";"freedict+kelly+frequencywords"
"B2";"Edinmek";"ADOPT";"Verb";"3131";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Edinmek";"The word 'Edinmek' is a correct and common translation for 'adopt' in the context of adopting a policy or a child.";"";"freedict+kelly+frequencywords"
"B2";"Göstermek";"DISPLAY";"Verb";"3133";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Göstermek";"The clue 'Göstermek' is a standard translation for 'display' or 'show'.";"Gösterme | Gösteriş | Arz | Teşhir";"freedict+kelly+frequencywords"
"B2";"Nesil";"GENERATION";"Noun";"3134";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Nesil";"The word 'Nesil' is the correct and most common translation for 'generation'.";"Soy | Doğuş";"freedict+kelly+frequencywords"
"B2";"Tam";"ENTIRE";"Adjective";"3135";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Tam";"The clue 'Tam' is a correct, single-word synonym for 'Entire' at B2 level.";"Tam | Bütün";"freedict+kelly+frequencywords"
"B2";"Keskin";"POWERFUL";"Adjective";"3136";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.9";"Güçlü";"The current clue 'Keskin' means 'sharp' and is not the primary meaning of 'Powerful'. 'Güçlü' is a better fit.";"Kuvvetli | Kuvvet | Kudretli";"freedict+kelly+frequencywords"
"B2";"Çekmek";"ATTRACT";"Verb";"3138";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Çekmek";"The clue 'Çekmek' is a standard, single-word translation for 'Attract'.";"Cazip | Cazibe";"freedict+kelly+frequencywords"
"B2";"Paket";"PACKAGE";"Noun";"3139";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Paket";"The clue 'Paket' is a direct and accurate translation.";"";"freedict+kelly+frequencywords"
"B2";"Kesin";"CATEGORY";"Noun";"3140";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Kategori";"The current clue 'Kesin' means 'certain/definite' and is unrelated to 'Category'. 'Kategori' is the correct term.";"Bölüm | Sınıf | Tabaka | Kategori";"freedict+kelly+frequencywords"
"B2";"Son";"CONCLUSION";"Noun";"3141";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"1";"Sonuç";"The current clue 'Son' is ambiguous (could mean 'last' or 'son'). 'Sonuç' is a more precise and accurate synonym for 'Conclusion'.";"Karar | Nihayet | Sonuç | Ceza";"freedict+kelly+frequencywords"
"B2";"Birlik";"COMBINATION";"Noun";"3143";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Birleşim";"The clue 'Birlik' means 'unity' or 'union', which is not the most accurate translation for 'Combination'. 'Birleşim' or 'Karma' is better.";"Karıştırma | Birleştirme";"freedict+kelly+frequencywords"
"B2";"Sınırlı";"LIMITED";"Adjective";"3146";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Sınırlı";"The clue 'Sınırlı' is a direct and accurate translation for 'Limited'.";"Kısıtlı | Sayılı | Çevrilmiş | Parçalı";"freedict+kelly+frequencywords"
"B2";"Başka";"ALTERNATIVE";"Noun";"3150";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Alternatif";"The clue 'Başka' is an adjective/adverb meaning 'other'. 'Alternative' is a noun. 'Alternatif' or 'Seçenek' is more accurate.";"Diğer | Şık | Çare";"freedict+kelly+frequencywords"
"B2";"Gösterme";"EXHIBITION";"Noun";"3153";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Sergi";"The clue 'Gösterme' is a gerund/verb form. 'Sergi' is the standard noun for 'Exhibition'.";"Arz | Sergi | Teşhir";"freedict+kelly+frequencywords"
"B2";"Resmi";"OFFICIAL";"Adjective";"3155";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Resmi";"The clue 'Resmi' is a direct and accurate translation for 'OFFICIAL' at B2 level.";"";"freedict+kelly+frequencywords"
"B2";"Güzel";"DELIGHT";"Verb";"3164";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.85";"Zevk";"The current clue 'Güzel' (Beautiful) is too broad and doesn't capture the specific meaning of 'Delight' as a verb or noun. 'Zevk' or 'Keyif' is more accurate.";"Zevk | Eğlenmek | Keyif | Memnuniyetle";"freedict+kelly+frequencywords"
"B2";"Sürekli";"CONSTANT";"Adjective";"3169";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Sürekli";"The clue 'Sürekli' is a precise and common translation for 'CONSTANT'.";"Sadık | Sabit | Devamlı | Değişmez";"freedict+kelly+frequencywords"
"B2";"Reddetmek";"REJECT";"Verb";"3172";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Reddetmek";"The clue 'Reddetmek' is the correct and standard translation for 'REJECT'.";"";"freedict+kelly+frequencywords"
"B2";"Aile";"HOUSEHOLD";"Noun";"3173";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.9";"";"The clue 'Aile' (Family) is not a direct translation for 'HOUSEHOLD' (Ev/Ev işi). 'Ev' or 'Hane' would be more accurate.";"";"freedict+kelly+frequencywords"
"B2";"Servet";"WEALTH";"Noun";"3175";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Servet";"The word 'Servet' is a more precise synonym for wealth than 'Para' (money).";"Mal | Servet | Varlık | Zenginlik";"freedict+kelly+frequencywords"
"B2";"Garip";"NOVEL";"Noun";"3177";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.9";"Roman";"The clue 'Garip' means 'strange'. 'Novel' as a noun means 'Roman'. The current clue is incorrect.";"Tuhaf | Yeni";"freedict+kelly+frequencywords"
"B2";"Tipik";"CHARACTERISTIC";"Noun";"3179";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Özellik";"The clue 'Tipik' means 'typical'. 'Özellik' is the correct translation for 'characteristic'.";"Özellik";"freedict+kelly+frequencywords"
"B2";"Etki";"EFFICIENCY";"Noun";"3182";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"0.95";"Verimlilik";"The clue 'Etki' means 'effect'. 'Verimlilik' is the correct translation for 'efficiency'.";"Ehliyet | Tesir";"freedict+kelly+frequencywords"
"B2";"Küçük";"MINOR";"Adjective";"3183";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Küçük";"The clue 'Küçük' is a valid and common translation for 'minor' in this context.";"";"freedict+kelly+frequencywords"
"B2";"Bağlamak";"RESTRICT";"Verb";"3184";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Kısıtlamak";"The clue 'Bağlamak' means 'to connect/tie', which is not a synonym for 'RESTRICT'. 'Kısıtlamak' is the correct one-word synonym.";"Bağlayıcı";"freedict+kelly+frequencywords"
"B2";"Azaltmak";"MODIFY";"Verb";"3185";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Değiştirmek";"The clue 'Azaltmak' means 'to reduce'. While related in some contexts, 'Değiştirmek' is the direct synonym for 'MODIFY'.";"Hafifletmek";"freedict+kelly+frequencywords"
"B2";"Görev";"COMMISSION";"Verb";"3187";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Görevlendirmek";"The clue 'Görev' is a noun, but 'COMMISSION' is a verb. 'Görevlendirmek' is the correct verb form.";"Mahvetmek | Yıkmak | Kurul | Eylem";"freedict+kelly+frequencywords"
"B2";"Parça";"MASS";"Noun";"3188";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Kütle";"The clue 'Parça' means 'piece'. 'Kütle' is the correct scientific/physical term for 'MASS'.";"Top | Yığın | Kütle | Cisim";"freedict+kelly+frequencywords"
"B2";"Uyumlu";"MUSICAL";"Adjective";"3191";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Müzikal";"The clue 'Uyumlu' means 'harmonious'. 'MUSICAL' as an adjective usually refers to 'Müzikal' or 'Müzikle ilgili'.";"Müzikle";"freedict+kelly+frequencywords"
"B2";"Tutmak";"OCCUPY";"Verb";"3192";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"İşgal";"The clue 'Tutmak' is too broad and can mean many things. 'İşgal' is the specific verb for 'occupy'.";"";"freedict+kelly+frequencywords"
"B2";"Çay";"STREAM";"Noun";"3196";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Dere";"The clue 'Çay' is ambiguous (can mean tea or stream). 'Dere' is the specific geographical term.";"Gidiş | Akıntı | Akım | Dere";"freedict+kelly+frequencywords"
"B2";"Fark";"DIVERSITY";"Noun";"3197";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Çeşitlilik";"The clue 'Fark' means 'difference'. 'Çeşitlilik' is the correct translation for 'diversity'.";"Çeşit | Nevi | Cins | Çeşitlilik";"freedict+kelly+frequencywords"
"B2";"Tünel";"GALLERY";"Noun";"3200";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Galeri";"The clue 'Tünel' means 'tunnel'. 'Galeri' or 'Sergi' is the correct term for 'gallery'.";"Salon | Koridor";"freedict+kelly+frequencywords"
"B2";"Açık";"APPARENT";"Adjective";"3202";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Belirgin";"The clue 'Açık' is too vague. 'Belirgin' or 'Görünür' are accurate translations for 'apparent'.";"Galiba";"freedict+kelly+frequencywords"
"B2";"Modern";"LATTER";"Pronoun";"3205";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"İkincisi";"The clue 'Modern' is unrelated to the meaning of 'Latter' (the second of two mentioned).";"İkincisi";"freedict+kelly+frequencywords"
"B2";"Engel";"BARRIER";"Noun";"3207";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Engel";"While 'Engel' is a synonym, 'Engel' is often used as a verb or abstract concept; 'Bariyer' or 'Engel' (as a noun) is okay, but 'Engel' is slightly ambiguous. However, 'Engel' is a valid synonym, but 'Bariyer' is more precise for 'Barrier'.";"Çit";"freedict+kelly+frequencywords"
"B2";"Zor";"STRESS";"Noun";"3209";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Stres";"The clue 'Zor' (Difficult) is an adjective and does not match the noun 'Stress'. 'Stres' is the correct noun.";"Şiddet | Önem | Basınç | Ağırlık";"freedict+kelly+frequencywords"
"B2";"Açık";"VISIBLE";"Adjective";"3211";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Görünür";"The clue 'Açık' means 'Open' or 'Clear', which is not the direct translation for 'Visible'.";"Görünür | Görülür";"freedict+kelly+frequencywords"
"B2";"Şartlar";"SPECIFICATION";"Noun";"3213";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Özellik";"The clue 'Şartlar' means 'Conditions'. 'Özellik' or 'Teknik' is a better single-word fit for 'Specification'.";"Tayin | Ayrıntılar";"freedict+kelly+frequencywords"
"B2";"Aday";"APPLICANT";"Noun";"3214";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Aday";"The word 'Aday' is a precise, single-word Turkish equivalent for 'Applicant' in a formal context.";"";"freedict+kelly+frequencywords"
"B2";"Donanımlamak";"EQUIP";"Verb";"3216";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Donanımlamak";"While 'Hazırlamak' is okay, 'Donanımlamak' is a more precise technical translation for 'Equip'.";"";"freedict+kelly+frequencywords"
"B2";"Islah";"REFORM";"Noun";"3217";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.8";"Reform";"The Turkish word 'Islah' is slightly archaic; 'Reform' is more common in modern usage.";"";"freedict+kelly+frequencywords"
"B2";"Aşmak";"EXCEED";"Verb";"3218";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"0.95";"Aşmak";"The clue 'Geçmek' is acceptable, but 'Aşmak' is the more accurate translation for 'Exceed'.";"Aşmak | Ziyadesiyle";"freedict+kelly+frequencywords"
"B2";"Liman";"PORT";"Noun";"3219";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Liman";"The word 'Liman' is the standard and correct single-word translation for 'Port'.";"Duruş";"freedict+kelly+frequencywords"
"B2";"Desteklemek";"STRENGTHEN";"Verb";"3220";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.9";"Güçlendirmek";"The current clue 'Desteklemek' (to support) is a related meaning but 'Güçlendirmek' is the more precise direct translation for 'strengthen'.";"";"freedict+kelly+frequencywords"
"B2";"Gelir";"REVENUE";"Noun";"3221";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Gelir";"The clue is accurate, single-word, and matches the noun category.";"";"freedict+kelly+frequencywords"
"B2";"Tasvip";"APPROVAL";"Noun";"3223";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Tasvip";"The clue is accurate and matches the noun category.";"";"freedict+kelly+frequencywords"
"B2";"Düzenleme";"FORMATION";"Noun";"3226";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"0.9";"Oluşum";"The current clue 'Düzenleme' (arrangement) is slightly different from 'Oluşum' (formation/formation of something).";"Oluş";"freedict+kelly+frequencywords"
"B2";"Kapsama";"INCLUSION";"Noun";"3227";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Kapsama";"The clue is accurate and matches the noun category.";"";"freedict+kelly+frequencywords"
"B2";"Destek";"SPONSOR";"Verb";"3228";"İnsan incelemesi";"needs_review";"ollama:gemma4:12b";"1";"Sponsor";"The word 'Sponsor' is a noun/verb, but the clue 'Destek' is a noun. 'Desteklemek' is the verb form. Since the partOfSpeech is Verb, 'Sponsor' is a better direct match, but 'Destek' is slightly ambiguous for a verb entry.";"Desteklemek | Kefil";"freedict+kelly+frequencywords"
"B2";"Makinist";"ENGINEER";"Noun";"3230";"AI reddi";"ai_rejected";"ollama:gemma4:12b";"1";"Mühendis";"The clue 'Makinist' refers to a machinist or operator. The correct Turkish equivalent for 'Engineer' is 'Mühendis'.";"";"freedict+kelly+frequencywords"
"B2";"Uygun";"ADEQUATE";"Adjective";"3231";"AI onaylı";"ai_approved";"ollama:gemma4:12b";"1";"Uygun";"The clue 'Uygun' is a correct, single-word synonym for 'Adequate' at the B2 level.";"Elverişli";"freedict+kelly+frequencywords"
